STATION_ID,STATION_ID_TYPE,STATE_NAME,STATION_LOCATION,CATEGORY,STATION_STATUS,LATITUDE,LONGITUDE,STATE_NAME_MWQI,STATION_LOCATION_MWQI,CATEGORY_MWQI,LATEST_MWQI,LATEST_CLASS,MWQI_2021,MWQI_2022,MWQI_2023,MWQI_2024,MWQI_2025,CHANGE_1Y,CHANGE_5Y,MEAN_5Y,MIN_5Y,TREND_SLOPE_5Y,TREND_DIRECTION,CURRENT_POOR,CURRENT_MODERATE,DECLINING_5Y,DROP_5_PLUS,DROP_10_PLUS
MMSR011,MODERN,Sabah,Balambangan,Island,1.0,7.23201,116.913,Sabah,Balambangan,Island,85.0,Good,71.0,85.0,59.0,73.0,85.0,12.0,14.0,74.6,59.0,1.6000000000000745,Improving,False,False,False,False,False
MMSP001,MODERN,Sabah,Selingan,Island,1.0,6.17535,118.059,Sabah,Selingan,Island,87.0,Good,74.0,81.0,59.0,77.0,87.0,10.0,13.0,75.6,59.0,2.1999999999996884,Improving,False,False,False,False,False
MMSP002,MODERN,Sabah,Gulisan,Island,1.0,6.14957,118.056,Sabah,Gulisan,Island,77.0,Moderate,70.0,72.0,59.0,59.0,77.0,18.0,7.0,67.4,59.0,0.10000000000022977,Stable,False,True,False,False,False
MMSP003,MODERN,Sabah,Bakungan Kecil,Island,1.0,6.16391,118.109,Sabah,Bakungan Kecil,Island,84.0,Good,75.0,88.0,59.0,65.0,84.0,19.0,9.0,74.2,59.0,-0.49999999999941847,Stable,False,False,False,False,False
MMSR012,MODERN,Sabah,Mantanani Besar,Island,1.0,6.70493,116.358,Sabah,Mantanani Besar,Island,71.0,Moderate,58.0,58.0,59.0,61.0,71.0,10.0,13.0,61.4,58.0,2.8999999999996047,Improving,False,True,False,False,False
MMLM001,MODERN,Labuan,Kuraman,Island,1.0,5.21875,115.14,W.P. Labuan,Kuraman,Island,87.0,Good,58.0,58.0,59.0,74.0,87.0,13.0,29.0,67.2,58.0,7.399999999998705,Improving,False,False,False,False,False
MMLM002,MODERN,Labuan,Rusukan Besar,Island,1.0,5.19,115.142,W.P. Labuan,Rusukan Besar,Island,69.0,Moderate,58.0,64.0,59.0,73.0,69.0,-4.0,11.0,64.6,58.0,3.0999999999994237,Improving,False,True,False,False,False
MMLM003,MODERN,Labuan,Rusukan Kecil,Island,1.0,5.20178,115.148,W.P. Labuan,Rusukan Kecil,Island,65.0,Moderate,58.0,59.0,59.0,71.0,65.0,-6.0,7.0,62.4,58.0,2.5999999999993686,Improving,False,True,False,False,False
MMLD001,MODERN,Labuan,Pohon Batu,Island,1.0,5.38053,115.229,W.P. Labuan,Pohon Batu,Island,79.0,Moderate,58.0,58.0,59.0,72.0,79.0,7.0,21.0,65.2,58.0,5.599999999998968,Improving,False,True,False,False,False
MMLD002,MODERN,Labuan,Water Front,Island,1.0,5.27275,115.249,W.P. Labuan,Water Front,Island,83.0,Good,58.0,63.0,59.0,58.0,83.0,25.0,25.0,64.2,58.0,4.499999999999689,Improving,False,False,False,False,False
MMLD003,MODERN,Labuan,Lubuk Temiang,Island,1.0,5.37187,115.248,W.P. Labuan,Lubuk Temiang,Island,83.0,Good,58.0,63.0,58.0,74.0,83.0,9.0,25.0,67.2,58.0,6.099999999999013,Improving,False,False,False,False,False
MMLD004,MODERN,Labuan,Ranca-Ranca,Island,1.0,5.24192,115.24,W.P. Labuan,Ranca-Ranca,Island,78.0,Moderate,60.0,59.0,59.0,75.0,78.0,3.0,18.0,66.2,59.0,5.199999999998918,Improving,False,True,False,False,False
MMKC009,MODERN,Kedah,Pantai Beras Basah*,Coastal,1.0,6.23086,99.718,Kedah,Pantai Beras Basah,Coastal,95.0,Excellent,92.0,96.0,96.0,96.0,95.0,-1.0,3.0,95.0,92.0,0.6000000000000102,Improving,False,False,False,False,False
MMPC015,MODERN,Pulau Pinang,Pantai Sungai Batu Ferringhi 3*,Coastal,1.0,5.480744,100.253394,P. Pinang,Pantai Sungai Batu Ferringhi 3,Coastal,90.0,Excellent,86.0,92.0,92.0,91.0,90.0,-1.0,4.0,90.2,86.0,0.7000000000000797,Improving,False,False,False,False,False
MMPC016,MODERN,Pulau Pinang,Pantai Sungai Batu Ferringhi 2*,Coastal,1.0,5.47719,100.249,P. Pinang,Pantai Sungai Batu Ferringhi 2,Coastal,91.0,Excellent,90.0,94.0,94.0,93.0,91.0,-2.0,1.0,92.4,90.0,0.10000000000010052,Stable,False,False,False,False,False
MMPC017,MODERN,Pulau Pinang,Pantai Sungai Batu Ferringhi 1*,Coastal,1.0,5.4728,100.244,P. Pinang,Pantai Sungai Batu Ferringhi 1,Coastal,93.0,Excellent,91.0,91.0,92.0,91.0,93.0,2.0,2.0,91.6,91.0,0.39999999999998054,Stable,False,False,False,False,False
MMAC005,MODERN,Perak,Pantai Teluk Rubiah*,Coastal,1.0,4.16016,100.622,Perak,Pantai Teluk Rubiah,Coastal,95.0,Excellent,90.0,81.0,88.0,96.0,95.0,-1.0,5.0,90.0,81.0,2.4999999999992064,Improving,False,False,False,False,False
MMAC006,MODERN,Perak,Pantai Damai Laut*,Coastal,1.0,4.26412,100.589,Perak,Pantai Damai Laut,Coastal,91.0,Excellent,94.0,91.0,93.0,95.0,91.0,-4.0,-3.0,92.8,91.0,-0.20000000000012627,Stable,False,False,False,False,False
MMAC007,MODERN,Perak,Pantai Teluk Senangin*,Coastal,1.0,4.29387,100.582,Perak,Pantai Teluk Senangin,Coastal,92.0,Excellent,90.0,93.0,95.0,95.0,92.0,-3.0,2.0,93.0,90.0,0.5999999999999643,Improving,False,False,False,False,False
MMBC005,MODERN,Selangor,Pantai Remis*,Coastal,1.0,3.20073,101.302,Selangor,Pantai Remis,Coastal,80.0,Good,83.0,79.0,92.0,84.0,80.0,-4.0,-3.0,83.6,79.0,-0.10000000000002535,Stable,False,False,False,False,False
MMBC006,MODERN,Selangor,Pantai Klanang*,Coastal,1.0,2.78927,101.409,Selangor,Pantai Klanang,Coastal,68.0,Moderate,74.0,69.0,82.0,66.0,68.0,2.0,-6.0,71.8,66.0,-1.4999999999996407,Declining,False,True,True,True,False
MMNC013,MODERN,N. Sembilan,Pantai Teluk Kemang*,Coastal,1.0,2.44777,101.854,N. Sembilan,Pantai Teluk Kemang,Coastal,94.0,Excellent,91.0,95.0,95.0,94.0,94.0,0.0,3.0,93.8,91.0,0.5000000000000566,Improving,False,False,False,False,False
MMNC014,MODERN,N. Sembilan,Pantai Seri Purnama*,Coastal,1.0,2.44313,101.855,N. Sembilan,Pantai Seri Purnama,Coastal,95.0,Excellent,92.0,96.0,92.0,95.0,95.0,0.0,3.0,94.0,92.0,0.5000000000000008,Improving,False,False,False,False,False
MMMC009,MODERN,Melaka,Pantai Klebang*,Coastal,1.0,2.21607,102.191,Melaka,Pantai Klebang,Coastal,91.0,Excellent,87.0,89.0,88.0,85.0,91.0,6.0,4.0,88.0,85.0,0.4000000000001042,Stable,False,False,False,False,False
MMJC025,MODERN,Johor,Pantai Penyabung*,Coastal,1.0,2.64874,103.75,Johor,Pantai Penyabung,Coastal,95.0,Excellent,95.0,96.0,94.0,95.0,95.0,0.0,0.0,95.0,94.0,-0.09999999999996301,Stable,False,False,False,False,False
MMJC026,MODERN,Johor,Tanjung Resang*,Coastal,1.0,2.57397,103.817,Johor,Tanjung Resang,Coastal,94.0,Excellent,92.0,94.0,94.0,95.0,94.0,-1.0,2.0,93.8,92.0,0.4999999999999581,Stable,False,False,False,False,False
MMJC027,MODERN,Johor,Tanjung Balau*,Coastal,1.0,1.61269,104.261,Johor,Tanjung Balau,Coastal,94.0,Excellent,94.0,94.0,97.0,96.0,94.0,-2.0,0.0,95.0,94.0,0.19999999999996457,Stable,False,False,False,False,False
MMJC028,MODERN,Johor,Batu Layar*,Coastal,1.0,1.44611,104.296,Johor,Batu Layar,Coastal,94.0,Excellent,92.0,95.0,97.0,96.0,94.0,-2.0,2.0,94.8,92.0,0.5000000000000017,Improving,False,False,False,False,False
MMJC029,MODERN,Johor,Tanjung Sengat*,Coastal,1.0,1.56073,104.03,Johor,Tanjung Sengat,Coastal,88.0,Good,85.0,92.0,83.0,89.0,88.0,-1.0,3.0,87.4,83.0,0.30000000000006427,Stable,False,False,False,False,False
MMCC021,MODERN,Pahang,Pantai Chendor*,Coastal,1.0,4.16419,103.414,Pahang,Pantai Chendor,Coastal,95.0,Excellent,92.0,84.0,95.0,96.0,95.0,-1.0,3.0,92.4,84.0,1.7999999999994498,Improving,False,False,False,False,False
MMCC022,MODERN,Pahang,Pantai Lanjut*,Coastal,1.0,2.84378,103.472,Pahang,Pantai Lanjut,Coastal,96.0,Excellent,94.0,91.0,95.0,93.0,96.0,3.0,2.0,93.8,91.0,0.5999999999998811,Improving,False,False,False,False,False
MMTC008,MODERN,Terengganu,Pantai Rhu 10*,Coastal,1.0,5.65011,102.774,Terengganu,Pantai Rhu 10,Coastal,96.0,Excellent,97.0,90.0,97.0,97.0,96.0,-1.0,-1.0,95.4,90.0,0.49999999999970185,Stable,False,False,False,False,False
MMTC009,MODERN,Terengganu,Pantai Tok Jembal*,Coastal,1.0,5.40042,103.107,Terengganu,Pantai Tok Jembal,Coastal,94.0,Excellent,95.0,96.0,97.0,96.0,94.0,-2.0,-1.0,95.6,94.0,-0.19999999999994292,Stable,False,False,False,False,False
MMTC010,MODERN,Terengganu,Pantai Kelulut*,Coastal,1.0,5.19043,103.226,Terengganu,Pantai Kelulut,Coastal,89.0,Good,96.0,97.0,97.0,96.0,89.0,-7.0,-7.0,95.0,89.0,-1.4999999999997797,Declining,False,False,True,True,False
MMTC011,MODERN,Terengganu,Pantai Teluk Ketapang*,Coastal,1.0,5.38492,103.118,Terengganu,Pantai Teluk Ketapang,Coastal,95.0,Excellent,96.0,96.0,97.0,96.0,95.0,-1.0,-1.0,96.0,95.0,-0.1999999999999553,Stable,False,False,False,False,False
MMTC012,MODERN,Terengganu,Pantai Kuala Abang*,Coastal,1.0,4.82743,103.42,Terengganu,Pantai Kuala Abang,Coastal,95.0,Excellent,95.0,97.0,97.0,96.0,95.0,-1.0,0.0,96.0,95.0,-0.09999999999990986,Stable,False,False,False,False,False
MMTC013,MODERN,Terengganu,Pantai Teluk Kalong*,Coastal,1.0,4.28333,103.478,Terengganu,Pantai Teluk Kalong,Coastal,96.0,Excellent,95.0,97.0,96.0,97.0,96.0,-1.0,1.0,96.2,95.0,0.20000000000001114,Stable,False,False,False,False,False
MMTC014,MODERN,Terengganu,Pantai Sura*,Coastal,1.0,4.77019,103.424,Terengganu,Pantai Sura,Coastal,92.0,Excellent,94.0,96.0,97.0,96.0,92.0,-4.0,-2.0,95.0,92.0,-0.3999999999998941,Stable,False,False,False,False,False
MMTC015,MODERN,Terengganu,Pantai Tanjung Bidara*,Coastal,1.0,4.78506,103.438,Terengganu,Pantai Tanjung Bidara,Coastal,96.0,Excellent,94.0,97.0,97.0,97.0,96.0,-1.0,2.0,96.2,94.0,0.4000000000000138,Stable,False,False,False,False,False
MMTC016,MODERN,Terengganu,Pantai Kemasik*,Coastal,1.0,4.45595,103.449,Terengganu,Pantai Kemasik,Coastal,95.0,Excellent,97.0,97.0,96.0,95.0,95.0,0.0,-2.0,96.0,95.0,-0.5999999999998812,Declining,False,False,True,False,False
MMDC006,MODERN,Kelantan,Pantai Melawi*,Coastal,1.0,5.99465,102.441,Kelantan,Pantai Melawi,Coastal,95.0,Excellent,95.0,95.0,95.0,96.0,95.0,-1.0,0.0,95.2,95.0,0.0999999999999672,Stable,False,False,False,False,False
MMQC017,MODERN,Sarawak,Pantai Mukah*,Coastal,1.0,2.93974,112.167,Sarawak,Pantai Mukah,Coastal,79.0,Moderate,89.0,89.0,76.0,75.0,79.0,4.0,-10.0,81.6,75.0,-3.399999999999388,Declining,False,True,True,True,True
MMQC018,MODERN,Sarawak,Tanjung Kidurong*,Coastal,1.0,3.25601,113.049,Sarawak,Tanjung Kidurong,Coastal,69.0,Moderate,80.0,90.0,58.0,75.0,69.0,-6.0,-11.0,74.4,58.0,-3.699999999999413,Declining,False,True,True,True,True
MMQC019,MODERN,Sarawak,Pasir Pandak*,Coastal,1.0,1.69883,110.301,Sarawak,Pasir Pandak,Coastal,78.0,Moderate,91.0,91.0,66.0,74.0,78.0,4.0,-13.0,80.0,66.0,-4.299999999999369,Declining,False,True,True,True,True
MMQC020,MODERN,Sarawak,Rambungan*,Coastal,1.0,1.70326,110.108,Sarawak,Rambungan,Coastal,82.0,Good,93.0,83.0,71.0,76.0,82.0,6.0,-11.0,81.0,71.0,-2.899999999999829,Declining,False,False,True,True,True
MMQC021,MODERN,Sarawak,Sri Tanjung Lawas*,Coastal,1.0,4.97162,115.242,Sarawak,Sri Tanjung Lawas,Coastal,84.0,Good,68.0,67.0,59.0,59.0,84.0,25.0,16.0,67.4,59.0,2.399999999999835,Improving,False,False,False,False,False
MMQC022,MODERN,Sarawak,Pantai Luak*,Coastal,1.0,4.28427,113.938,Sarawak,Pantai Luak,Coastal,70.0,Moderate,84.0,56.0,57.0,57.0,70.0,13.0,-14.0,64.8,56.0,-2.7000000000002515,Declining,False,True,True,True,True
MMQC023,MODERN,Sarawak,Pasir Panjang*,Coastal,1.0,3.09593,112.836,Sarawak,Pasir Panjang,Coastal,75.0,Moderate,86.0,78.0,58.0,68.0,75.0,7.0,-11.0,73.0,58.0,-3.199999999999782,Declining,False,True,True,True,True
MMKE003,MODERN,Kedah,Kuala Segantang Garam*,Estuary,1.0,5.67869,100.373,Kedah,Kuala Segantang Garam,Estuary,56.0,Moderate,69.0,72.0,58.0,57.0,56.0,-1.0,-13.0,62.4,56.0,-4.099999999999228,Declining,False,True,True,True,True
MMKE004,MODERN,Kedah,Kuala Sungai Muda*,Estuary,1.0,5.57735,100.341,Kedah,Kuala Sungai Muda,Estuary,57.0,Moderate,56.0,57.0,56.0,57.0,57.0,0.0,1.0,56.6,56.0,0.1999999999999836,Stable,False,True,False,False,False
MMME006,MODERN,Melaka,Kuala Sungai Melaka 2*,Estuary,1.0,2.186872,102.243231,Melaka,Kuala Sungai Melaka 2,Estuary,56.0,Moderate,56.0,54.0,55.0,55.0,56.0,1.0,0.0,55.2,54.0,0.0999999999999357,Stable,False,True,False,False,False
MMME007,MODERN,Melaka,Kuala Sungai Baru*,Estuary,1.0,2.35244,102.033,Melaka,Kuala Sungai Baru,Estuary,55.0,Moderate,57.0,64.0,54.0,56.0,55.0,-1.0,-2.0,57.2,54.0,-1.199999999999634,Declining,False,True,True,False,False
MMME008,MODERN,Melaka,Kuala Sungai Lereh,Estuary,1.0,2.22003,102.176,Melaka,Kuala Sungai Lereh,Estuary,55.0,Moderate,55.0,56.0,53.0,49.0,55.0,6.0,0.0,53.6,49.0,-0.6999999999997326,Declining,False,True,True,False,False
MMJE002,MODERN,Johor,Kuala Sungai Laloh,Estuary,1.0,1.43514,103.924,Johor,Kuala Sungai Laloh,Estuary,54.0,Moderate,55.0,54.0,52.0,59.0,54.0,-5.0,-1.0,54.8,52.0,0.29999999999976645,Stable,False,True,False,False,False
MMCE001,MODERN,Pahang,Kuala Kuantan*,Estuary,1.0,3.80482,103.343,Pahang,Kuala Kuantan,Estuary,59.0,Moderate,58.0,58.0,58.0,60.0,59.0,-1.0,1.0,58.6,58.0,0.3999999999998973,Stable,False,True,False,False,False
MMCE002,MODERN,Pahang,Kuala Rompin Kecil*,Estuary,1.0,2.82218,103.485,Pahang,Kuala Rompin Kecil,Estuary,82.0,Good,72.0,79.0,90.0,87.0,82.0,-5.0,10.0,82.0,72.0,2.799999999999749,Improving,False,False,False,False,False
MMCE003,MODERN,Pahang,Kuala Pahang*,Estuary,1.0,3.53044,103.472,Pahang,Kuala Pahang,Estuary,59.0,Moderate,57.0,59.0,81.0,59.0,59.0,0.0,2.0,63.0,57.0,0.4000000000003185,Stable,False,True,False,False,False
MMCE004,MODERN,Pahang,Kuala Nenasi*,Estuary,1.0,3.08099,103.441,Pahang,Kuala Nenasi,Estuary,62.0,Moderate,85.0,91.0,89.0,89.0,62.0,-27.0,-23.0,83.2,62.0,-4.7999999999993115,Declining,False,True,True,True,True
MMCE005,MODERN,Pahang,Kuala Sungai Balok*,Estuary,1.0,3.93492,103.377,Pahang,Kuala Sungai Balok,Estuary,51.0,Moderate,55.0,65.0,54.0,41.0,51.0,10.0,-4.0,53.2,41.0,-3.199999999998882,Declining,False,True,True,False,False
MMDE006,MODERN,Kelantan,Kuala Sungai Semerak*,Estuary,1.0,5.89734,102.486,Kelantan,Kuala Sungai Semerak,Estuary,59.0,Moderate,85.0,60.0,83.0,91.0,59.0,-32.0,-26.0,75.6,59.0,-2.100000000000843,Declining,False,True,True,True,True
MMQE014,MODERN,Sarawak,Kuala Sungai Trusan*,Estuary,1.0,2.87553,111.878,Sarawak,Kuala Sungai Trusan,Estuary,73.0,Moderate,64.0,56.0,58.0,78.0,73.0,-5.0,9.0,65.8,56.0,3.9999999999987645,Improving,False,True,False,False,False
MMKR003,MODERN,Kedah,Dayang Bunting 2*,Island,1.0,6.203111,99.781489,Kedah,Dayang Bunting 2,Island,95.0,Excellent,92.0,94.0,96.0,96.0,95.0,-1.0,3.0,94.6,92.0,0.7999999999999198,Improving,False,False,False,False,False
MMKP001,MODERN,Kedah,Pasir*,Island,1.0,6.4535,99.7949,Kedah,Pasir,Island,95.0,Excellent,96.0,96.0,96.0,96.0,95.0,-1.0,-1.0,95.8,95.0,-0.19999999999997353,Stable,False,False,False,False,False
MMKP002,MODERN,Kedah,Gasing*,Island,1.0,6.45413,99.7902,Kedah,Gasing,Island,96.0,Excellent,92.0,97.0,96.0,96.0,96.0,0.0,4.0,95.4,92.0,0.7000000000000368,Improving,False,False,False,False,False
MMKP003,MODERN,Kedah,Dangli*,Island,1.0,6.44737,99.7776,Kedah,Dangli,Island,93.0,Excellent,91.0,97.0,96.0,96.0,93.0,-3.0,2.0,94.6,91.0,0.3000000000001043,Stable,False,False,False,False,False
MMPP001,MODERN,Pulau Pinang,Tanjung Tokong*,Island,1.0,5.45629,100.315,P. Pinang,Tanjung Tokong,Island,93.0,Excellent,68.0,83.0,88.0,93.0,93.0,0.0,25.0,85.0,68.0,5.999999999999392,Improving,False,False,False,False,False
