STATE_NAME,STATION_LOCATION,STATION_ID,YEAR,MWQI,CATEGORY,SOURCE_FILE,MWQI_RANGE,STATION_ID_TYPE,LATITUDE,LONGITUDE,STATION_STATUS
W.P. Labuan,Layang- Layangan,MMLC004,2023,59.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.33422,115.193,1.0
W.P. Labuan,Tanjung Aru,MMLC005,2023,59.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.3506,115.244,1.0
W.P. Labuan,Pulau Papan,MMLC001,2024,58.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.2549,115.268,1.0
W.P. Labuan,Kiamsam,MMLC002,2024,72.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.25526,115.175,1.0
W.P. Labuan,Sungai Pagar,MMLC003,2024,76.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.27341,115.167,1.0
W.P. Labuan,Layang- Layangan,MMLC004,2024,74.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.33422,115.193,1.0
W.P. Labuan,Tanjung Aru,MMLC005,2024,65.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.3506,115.244,1.0
W.P. Labuan,Pulau Papan,MMLC001,2025,83.0,Coastal,mqims 2021-2025.pdf,Good,MODERN,5.2549,115.268,1.0
W.P. Labuan,Kiamsam,MMLC002,2025,79.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.25526,115.175,1.0
W.P. Labuan,Sungai Pagar,MMLC003,2025,75.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.27341,115.167,1.0
W.P. Labuan,Layang- Layangan,MMLC004,2025,88.0,Coastal,mqims 2021-2025.pdf,Good,MODERN,5.33422,115.193,1.0
W.P. Labuan,Tanjung Aru,MMLC005,2025,71.0,Coastal,mqims 2021-2025.pdf,Moderate,MODERN,5.3506,115.244,1.0
Perlis,Kuala Sungai Perlis,MMRE001,2021,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.40007,100.119,1.0
Perlis,Kuala Sungai Baru,MMRE002,2021,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.33242,100.15,1.0
Kedah,Kuala Kedah,MMKE001,2021,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.10482,100.282,1.0
Kedah,Kuala Jerlun,MMKE002,2021,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.2105,100.238,1.0
Kedah,Kuala Segantang Garam,MMKE003,2021,69.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.67869,100.373,1.0
Kedah,Kuala Sungai Muda,MMKE004,2021,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.57735,100.341,1.0
P. Pinang,Kuala Sungai Jawi,MMPE001,2021,43.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.28056,100.417,1.0
P. Pinang,Kuala Sungai Juru,MMPE002,2021,42.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.33889,100.406,1.0
P. Pinang,Kuala Sungai Kerian,MMPE003,2021,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.17034,100.424,1.0
P. Pinang,Kuala Sungai Pinang,MMPE004,2021,52.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.4,100.335,1.0
P. Pinang,Kuala Sungai Perai,MMPE005,2021,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.38333,100.367,1.0
P. Pinang,Kuala Sungai Tengah,MMPE006,2021,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.21139,100.425,1.0
P. Pinang,Kuala Sungai Pinang (Balik Pulau),MMPE007,2021,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.39155,100.186,1.0
Perlis,Kuala Sungai Perlis,MMRE001,2022,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.40007,100.119,1.0
Perlis,Kuala Sungai Baru,MMRE002,2022,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.33242,100.15,1.0
Kedah,Kuala Kedah,MMKE001,2022,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.10482,100.282,1.0
Kedah,Kuala Jerlun,MMKE002,2022,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.2105,100.238,1.0
Kedah,Kuala Segantang Garam,MMKE003,2022,72.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.67869,100.373,1.0
Kedah,Kuala Sungai Muda,MMKE004,2022,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.57735,100.341,1.0
P. Pinang,Kuala Sungai Jawi,MMPE001,2022,52.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.28056,100.417,1.0
P. Pinang,Kuala Sungai Juru,MMPE002,2022,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.33889,100.406,1.0
P. Pinang,Kuala Sungai Kerian,MMPE003,2022,73.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.17034,100.424,1.0
P. Pinang,Kuala Sungai Pinang,MMPE004,2022,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.4,100.335,1.0
P. Pinang,Kuala Sungai Perai,MMPE005,2022,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.38333,100.367,1.0
P. Pinang,Kuala Sungai Tengah,MMPE006,2022,81.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,5.21139,100.425,1.0
P. Pinang,Kuala Sungai Pinang (Balik Pulau),MMPE007,2022,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.39155,100.186,1.0
Perlis,Kuala Sungai Perlis,MMRE001,2023,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.40007,100.119,1.0
Perlis,Kuala Sungai Baru,MMRE002,2023,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.33242,100.15,1.0
Kedah,Kuala Kedah,MMKE001,2023,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.10482,100.282,1.0
Kedah,Kuala Jerlun,MMKE002,2023,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.2105,100.238,1.0
Kedah,Kuala Segantang Garam,MMKE003,2023,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.67869,100.373,1.0
Kedah,Kuala Sungai Muda,MMKE004,2023,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.57735,100.341,1.0
P. Pinang,Kuala Sungai Jawi,MMPE001,2023,72.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.28056,100.417,1.0
P. Pinang,Kuala Sungai Juru,MMPE002,2023,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.33889,100.406,1.0
P. Pinang,Kuala Sungai Kerian,MMPE003,2023,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.17034,100.424,1.0
P. Pinang,Kuala Sungai Pinang,MMPE004,2023,48.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.4,100.335,1.0
P. Pinang,Kuala Sungai Perai,MMPE005,2023,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.38333,100.367,1.0
P. Pinang,Kuala Sungai Tengah,MMPE006,2023,87.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,5.21139,100.425,1.0
P. Pinang,Kuala Sungai Pinang (Balik Pulau),MMPE007,2023,72.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.39155,100.186,1.0
Perlis,Kuala Sungai Perlis,MMRE001,2024,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.40007,100.119,1.0
Perlis,Kuala Sungai Baru,MMRE002,2024,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.33242,100.15,1.0
Kedah,Kuala Kedah,MMKE001,2024,64.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.10482,100.282,1.0
Kedah,Kuala Jerlun,MMKE002,2024,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.2105,100.238,1.0
Kedah,Kuala Segantang Garam,MMKE003,2024,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.67869,100.373,1.0
Kedah,Kuala Sungai Muda,MMKE004,2024,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.57735,100.341,1.0
P. Pinang,Kuala Sungai Jawi,MMPE001,2024,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.28056,100.417,1.0
P. Pinang,Kuala Sungai Juru,MMPE002,2024,47.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.33889,100.406,1.0
P. Pinang,Kuala Sungai Kerian,MMPE003,2024,68.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.17034,100.424,1.0
P. Pinang,Kuala Sungai Pinang,MMPE004,2024,47.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.4,100.335,1.0
P. Pinang,Kuala Sungai Perai,MMPE005,2024,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.38333,100.367,1.0
P. Pinang,Kuala Sungai Tengah,MMPE006,2024,65.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.21139,100.425,1.0
P. Pinang,Kuala Sungai Pinang (Balik Pulau),MMPE007,2024,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.39155,100.186,1.0
Perlis,Kuala Sungai Perlis,MMRE001,2025,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.40007,100.119,1.0
Perlis,Kuala Sungai Baru,MMRE002,2025,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.33242,100.15,1.0
Kedah,Kuala Kedah,MMKE001,2025,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.10482,100.282,1.0
Kedah,Kuala Jerlun,MMKE002,2025,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,6.2105,100.238,1.0
Kedah,Kuala Segantang Garam,MMKE003,2025,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.67869,100.373,1.0
Kedah,Kuala Sungai Muda,MMKE004,2025,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.57735,100.341,1.0
P. Pinang,Kuala Sungai Jawi,MMPE001,2025,69.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.28056,100.417,1.0
P. Pinang,Kuala Sungai Juru,MMPE002,2025,46.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.33889,100.406,1.0
P. Pinang,Kuala Sungai Kerian,MMPE003,2025,79.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.17034,100.424,1.0
P. Pinang,Kuala Sungai Pinang,MMPE004,2025,47.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.4,100.335,1.0
P. Pinang,Kuala Sungai Perai,MMPE005,2025,52.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.38333,100.367,1.0
P. Pinang,Kuala Sungai Tengah,MMPE006,2025,76.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.21139,100.425,1.0
P. Pinang,Kuala Sungai Pinang (Balik Pulau),MMPE007,2025,64.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.39155,100.186,1.0
Perak,Kuala Sungai Manjung,MMAE001,2021,73.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.24841,100.594,1.0
Perak,Kuala Sungai Gula,MMAE002,2021,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.92269,100.467,1.0
Perak,Kuala Sungai Kurau,MMAE003,2021,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.99481,100.415,1.0
Perak,Kuala Sungai Tanjung Piandang,MMAE004,2021,45.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,5.07661,100.374,1.0
Perak,Kuala Sungai Sepetang,MMAE005,2021,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.7756,100.588,1.0
Perak,Kuala Sungai Perak,MMAE006,2021,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.00002,100.756,1.0
Selangor,Kuala Sungai Sepang,MMBE001,2021,66.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.59575,101.713,1.0
Selangor,Kuala Sungai Sepang (Kecil),MMBE002,2021,80.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,2.60987,101.685,1.0
Selangor,Kuala Sungai Sepang (Kawalan),MMBE003,2021,81.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,2.59749,101.69,1.0
Selangor,Kuala Sungai Langat (Jugra),MMBE004,2021,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.8024,101.407,1.0
Selangor,Kuala Sungai Klang,MMBE005,2021,40.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,3.00191,101.389,1.0
Selangor,Kuala Sungai Langat (Lumut),MMBE006,2021,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.9668,101.309,1.0
Selangor,Kuala Sungai Buloh,MMBE007,2021,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.25504,101.3,1.0
Selangor,Kuala Sungai Selangor,MMBE008,2021,43.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,3.33333,101.225,1.0
Selangor,Kuala Sungai Tengi,MMBE009,2021,51.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.39618,101.167,1.0
Selangor,Kuala Sungai Bernam,MMBE010,2021,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.85,100.817,1.0
N. Sembilan,Kuala Sungai Linggi,MMNE001,2021,68.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.39101,101.973,1.0
N. Sembilan,Kuala Sungai Lukut,MMNE002,2021,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.57802,101.788,1.0
Melaka,Kuala Sungai Melaka,MMME001,2021,60.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.18572,102.242,1.0
Melaka,Kuala Sungai Sri Melaka,MMME002,2021,50.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.20647,102.198,1.0
Melaka,Kuala Sungai Merlimau,MMME003,2021,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.12689,102.414,1.0
Melaka,Kuala Sungai Kesang,MMME004,2021,74.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.09814,102.489,1.0
Melaka,Kuala Sungai Sebatu,MMME005,2021,63.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.10753,102.462,1.0
Melaka,Kuala Sungai Melaka 2,MMME006,2021,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.186872,102.243231,1.0
Melaka,Kuala Sungai Baru,MMME007,2021,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.35244,102.033,1.0
Melaka,Kuala Sungai Lereh,MMME008,2021,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.22003,102.176,1.0
Perak,Kuala Sungai Manjung,MMAE001,2022,85.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,4.24841,100.594,1.0
Perak,Kuala Sungai Gula,MMAE002,2022,79.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.92269,100.467,1.0
Perak,Kuala Sungai Kurau,MMAE003,2022,64.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.99481,100.415,1.0
Perak,Kuala Sungai Tanjung Piandang,MMAE004,2022,50.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.07661,100.374,1.0
Perak,Kuala Sungai Sepetang,MMAE005,2022,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.7756,100.588,1.0
Perak,Kuala Sungai Perak,MMAE006,2022,75.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.00002,100.756,1.0
Selangor,Kuala Sungai Sepang,MMBE001,2022,72.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.59575,101.713,1.0
Selangor,Kuala Sungai Sepang (Kecil),MMBE002,2022,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.60987,101.685,1.0
Selangor,Kuala Sungai Sepang (Kawalan),MMBE003,2022,91.0,Estuary,mqims 2021-2025.pdf,Excellent,MODERN,2.59749,101.69,1.0
Selangor,Kuala Sungai Langat (Jugra),MMBE004,2022,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.8024,101.407,1.0
Selangor,Kuala Sungai Klang,MMBE005,2022,43.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,3.00191,101.389,1.0
Selangor,Kuala Sungai Langat (Lumut),MMBE006,2022,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.9668,101.309,1.0
Selangor,Kuala Sungai Buloh,MMBE007,2022,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.25504,101.3,1.0
Selangor,Kuala Sungai Selangor,MMBE008,2022,51.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.33333,101.225,1.0
Selangor,Kuala Sungai Tengi,MMBE009,2022,48.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,3.39618,101.167,1.0
Selangor,Kuala Sungai Bernam,MMBE010,2022,61.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.85,100.817,1.0
N. Sembilan,Kuala Sungai Linggi,MMNE001,2022,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.39101,101.973,1.0
N. Sembilan,Kuala Sungai Lukut,MMNE002,2022,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.57802,101.788,1.0
Melaka,Kuala Sungai Melaka,MMME001,2022,63.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.18572,102.242,1.0
Melaka,Kuala Sungai Sri Melaka,MMME002,2022,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.20647,102.198,1.0
Melaka,Kuala Sungai Merlimau,MMME003,2022,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.12689,102.414,1.0
Melaka,Kuala Sungai Kesang,MMME004,2022,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.09814,102.489,1.0
Melaka,Kuala Sungai Sebatu,MMME005,2022,75.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.10753,102.462,1.0
Melaka,Kuala Sungai Melaka 2,MMME006,2022,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.186872,102.243231,1.0
Melaka,Kuala Sungai Baru,MMME007,2022,64.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.35244,102.033,1.0
Melaka,Kuala Sungai Lereh,MMME008,2022,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.22003,102.176,1.0
Perak,Kuala Sungai Manjung,MMAE001,2023,89.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,4.24841,100.594,1.0
Perak,Kuala Sungai Gula,MMAE002,2023,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.92269,100.467,1.0
Perak,Kuala Sungai Kurau,MMAE003,2023,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.99481,100.415,1.0
Perak,Kuala Sungai Tanjung Piandang,MMAE004,2023,51.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.07661,100.374,1.0
Perak,Kuala Sungai Sepetang,MMAE005,2023,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.7756,100.588,1.0
Perak,Kuala Sungai Perak,MMAE006,2023,62.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.00002,100.756,1.0
Selangor,Kuala Sungai Sepang,MMBE001,2023,83.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,2.59575,101.713,1.0
Selangor,Kuala Sungai Sepang (Kecil),MMBE002,2023,82.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,2.60987,101.685,1.0
Selangor,Kuala Sungai Sepang (Kawalan),MMBE003,2023,90.0,Estuary,mqims 2021-2025.pdf,Excellent,MODERN,2.59749,101.69,1.0
Selangor,Kuala Sungai Langat (Jugra),MMBE004,2023,63.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.8024,101.407,1.0
Selangor,Kuala Sungai Klang,MMBE005,2023,51.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.00191,101.389,1.0
Selangor,Kuala Sungai Langat (Lumut),MMBE006,2023,60.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.9668,101.309,1.0
Selangor,Kuala Sungai Buloh,MMBE007,2023,64.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.25504,101.3,1.0
Selangor,Kuala Sungai Selangor,MMBE008,2023,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.33333,101.225,1.0
Selangor,Kuala Sungai Tengi,MMBE009,2023,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.39618,101.167,1.0
Selangor,Kuala Sungai Bernam,MMBE010,2023,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.85,100.817,1.0
N. Sembilan,Kuala Sungai Linggi,MMNE001,2023,68.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.39101,101.973,1.0
N. Sembilan,Kuala Sungai Lukut,MMNE002,2023,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.57802,101.788,1.0
Melaka,Kuala Sungai Melaka,MMME001,2023,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.18572,102.242,1.0
Melaka,Kuala Sungai Sri Melaka,MMME002,2023,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.20647,102.198,1.0
Melaka,Kuala Sungai Merlimau,MMME003,2023,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.12689,102.414,1.0
Melaka,Kuala Sungai Kesang,MMME004,2023,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.09814,102.489,1.0
Melaka,Kuala Sungai Sebatu,MMME005,2023,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.10753,102.462,1.0
Melaka,Kuala Sungai Melaka 2,MMME006,2023,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.186872,102.243231,1.0
Melaka,Kuala Sungai Baru,MMME007,2023,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.35244,102.033,1.0
Melaka,Kuala Sungai Lereh,MMME008,2023,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.22003,102.176,1.0
Perak,Kuala Sungai Manjung,MMAE001,2024,94.0,Estuary,mqims 2021-2025.pdf,Excellent,MODERN,4.24841,100.594,1.0
Perak,Kuala Sungai Gula,MMAE002,2024,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.92269,100.467,1.0
Perak,Kuala Sungai Kurau,MMAE003,2024,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.99481,100.415,1.0
Perak,Kuala Sungai Tanjung Piandang,MMAE004,2024,51.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.07661,100.374,1.0
Perak,Kuala Sungai Sepetang,MMAE005,2024,58.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.7756,100.588,1.0
Perak,Kuala Sungai Perak,MMAE006,2024,82.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,4.00002,100.756,1.0
Selangor,Kuala Sungai Sepang,MMBE001,2024,70.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.59575,101.713,1.0
Selangor,Kuala Sungai Sepang (Kecil),MMBE002,2024,57.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.60987,101.685,1.0
Selangor,Kuala Sungai Sepang (Kawalan),MMBE003,2024,84.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,2.59749,101.69,1.0
Selangor,Kuala Sungai Langat (Jugra),MMBE004,2024,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.8024,101.407,1.0
Selangor,Kuala Sungai Klang,MMBE005,2024,51.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.00191,101.389,1.0
Selangor,Kuala Sungai Langat (Lumut),MMBE006,2024,63.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.9668,101.309,1.0
Selangor,Kuala Sungai Buloh,MMBE007,2024,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.25504,101.3,1.0
Selangor,Kuala Sungai Selangor,MMBE008,2024,49.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,3.33333,101.225,1.0
Selangor,Kuala Sungai Tengi,MMBE009,2024,52.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.39618,101.167,1.0
Selangor,Kuala Sungai Bernam,MMBE010,2024,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,3.85,100.817,1.0
N. Sembilan,Kuala Sungai Linggi,MMNE001,2024,67.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.39101,101.973,1.0
N. Sembilan,Kuala Sungai Lukut,MMNE002,2024,52.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.57802,101.788,1.0
Melaka,Kuala Sungai Melaka,MMME001,2024,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.18572,102.242,1.0
Melaka,Kuala Sungai Sri Melaka,MMME002,2024,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.20647,102.198,1.0
Melaka,Kuala Sungai Merlimau,MMME003,2024,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.12689,102.414,1.0
Melaka,Kuala Sungai Kesang,MMME004,2024,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.09814,102.489,1.0
Melaka,Kuala Sungai Sebatu,MMME005,2024,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.10753,102.462,1.0
Melaka,Kuala Sungai Melaka 2,MMME006,2024,55.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.186872,102.243231,1.0
Melaka,Kuala Sungai Baru,MMME007,2024,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.35244,102.033,1.0
Melaka,Kuala Sungai Lereh,MMME008,2024,49.0,Estuary,mqims 2021-2025.pdf,Poor,MODERN,2.22003,102.176,1.0
Perak,Kuala Sungai Manjung,MMAE001,2025,86.0,Estuary,mqims 2021-2025.pdf,Good,MODERN,4.24841,100.594,1.0
Perak,Kuala Sungai Gula,MMAE002,2025,69.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.92269,100.467,1.0
Perak,Kuala Sungai Kurau,MMAE003,2025,54.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.99481,100.415,1.0
Perak,Kuala Sungai Tanjung Piandang,MMAE004,2025,53.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,5.07661,100.374,1.0
Perak,Kuala Sungai Sepetang,MMAE005,2025,56.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.7756,100.588,1.0
Perak,Kuala Sungai Perak,MMAE006,2025,66.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,4.00002,100.756,1.0
Selangor,Kuala Sungai Sepang,MMBE001,2025,71.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.59575,101.713,1.0
Selangor,Kuala Sungai Sepang (Kecil),MMBE002,2025,72.0,Estuary,mqims 2021-2025.pdf,Moderate,MODERN,2.60987,101.685,1.0
